"Date","Price","Open","High","Low","Vol.","Change %"
"02/27/2025","5,486.85","5,480.05","5,499.55","5,467.05","","-0.74%"
"02/26/2025","5,527.99","5,459.87","5,533.95","5,459.87","31.22M","1.47%"
"02/25/2025","5,447.90","5,431.44","5,477.21","5,424.87","29.80M","-0.11%"
"02/24/2025","5,453.76","5,478.39","5,483.18","5,422.86","19.23M","-0.39%"
"02/21/2025","5,474.85","5,469.23","5,489.92","5,454.58","25.03M","0.25%"
"02/20/2025","5,461.03","5,458.08","5,500.15","5,454.80","18.76M","0.00%"
"02/19/2025","5,461.17","5,530.54","5,539.97","5,453.51","23.58M","-1.31%"
"02/18/2025","5,533.84","5,531.53","5,544.12","5,506.57","21.73M","0.25%"
"02/17/2025","5,519.83","5,496.87","5,524.27","5,489.81","16.92M","0.48%"
"02/14/2025","5,493.40","5,496.67","5,520.58","5,483.20","25.07M","-0.13%"
"02/13/2025","5,500.50","5,424.38","5,502.11","5,424.38","25.97M","1.75%"
"02/12/2025","5,405.65","5,399.90","5,414.14","5,366.00","29.85M","0.27%"
"02/11/2025","5,390.91","5,360.01","5,394.86","5,356.23","25.70M","0.61%"
"02/10/2025","5,358.30","5,328.54","5,365.03","5,328.54","20.50M","0.62%"
"02/07/2025","5,325.40","5,348.37","5,358.66","5,317.17","25.72M","-0.58%"
"02/06/2025","5,356.63","5,279.38","5,363.14","5,279.38","35.73M","1.62%"
"02/05/2025","5,271.12","5,262.00","5,271.12","5,242.88","20.22M","0.12%"
"02/04/2025","5,264.59","5,226.16","5,267.59","5,191.62","27.86M","0.89%"
"02/03/2025","5,217.91","5,228.61","5,228.67","5,174.01","31.04M","-1.30%"
"01/31/2025","5,286.87","5,291.41","5,314.29","5,273.49","22.05M","0.09%"
"01/30/2025","5,282.21","5,248.50","5,285.22","5,248.50","23.61M","0.99%"
"01/29/2025","5,230.66","5,197.67","5,244.47","5,185.23","25.67M","0.67%"
"01/28/2025","5,195.71","5,189.93","5,219.49","5,179.49","22.04M","0.14%"
"01/27/2025","5,188.45","5,212.89","5,223.10","5,131.76","25.31M","-0.59%"
